,team_name,length,width,target,goal,length_translated,width_translated,matchdate,opponent_team_name
30,Michigan State Spartans,426.44889274999997,94.07125425000002,blocked,False,17.840421757993774,53.47948509833739,2024-09-07,Air Force Falcons
31,Michigan State Spartans,426.44889274999997,94.07125425000002,blocked,False,17.840421757993774,53.47948509833739,2024-09-07,Air Force Falcons
32,Michigan State Spartans,426.44889275,95.14300424999999,blocked,False,17.84042175799376,53.15878258483164,2024-09-07,Air Force Falcons
33,Michigan State Spartans,430.35030866,179.66571548,blocked,False,16.66303189980971,27.866833958955503,2024-09-07,Air Force Falcons
34,Michigan State Spartans,430.35030866,179.66571548,blocked,False,16.66303189980971,27.866833958955503,2024-09-07,Air Force Falcons
35,Michigan State Spartans,430.35030866,180.67341548,blocked,False,16.66303189980971,27.565297291953165,2024-09-07,Air Force Falcons
0,Air Force Falcons,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-09-07,Michigan State Spartans
1,Air Force Falcons,391.4512497,160.13317974,off_target,False,28.40219495469348,33.71160494748747,2024-09-07,Michigan State Spartans
2,Air Force Falcons,391.45124969999995,160.13317973999997,off_target,False,28.4021949546935,33.71160494748748,2024-09-07,Michigan State Spartans
3,Air Force Falcons,391.4557924,142.58978736,off_target,False,28.400824034742325,38.961159444043425,2024-09-07,Michigan State Spartans
4,Air Force Falcons,391.45579240000006,142.58978736,off_target,False,28.400824034742307,38.961159444043425,2024-09-07,Michigan State Spartans
5,Air Force Falcons,399.22719239,94.95419519,off_target,False,26.05552998171281,53.21528040625889,2024-09-07,Michigan State Spartans
6,Air Force Falcons,399.22719239,94.95419519,off_target,False,26.05552998171281,53.21528040625889,2024-09-07,Michigan State Spartans
7,Air Force Falcons,434.23689260000003,117.52049831000001,off_target,False,15.490118111713457,46.46270738912156,2024-09-07,Michigan State Spartans
8,Air Force Falcons,434.23689260000003,117.52049831000001,off_target,False,15.490118111713457,46.46270738912156,2024-09-07,Michigan State Spartans
9,Air Force Falcons,434.23689260000003,117.52049831000001,off_target,False,15.490118111713457,46.46270738912156,2024-09-07,Michigan State Spartans
10,Air Force Falcons,426.4596828,137.57637016,off_target,False,17.837165479829025,40.46133718819367,2024-09-07,Michigan State Spartans
11,Air Force Falcons,426.4596828,137.57637016,off_target,False,17.837165479829025,40.46133718819367,2024-09-07,Michigan State Spartans
12,Air Force Falcons,426.4596828,137.57637016,off_target,False,17.837165479829025,40.46133718819367,2024-09-07,Michigan State Spartans
13,Air Force Falcons,414.77681932,107.4827418,off_target,False,21.362881602697072,49.46633112853451,2024-09-07,Michigan State Spartans
14,Air Force Falcons,414.77681932,107.4827418,off_target,False,21.362881602697072,49.46633112853451,2024-09-07,Michigan State Spartans
15,Air Force Falcons,414.77681932,107.4827418,off_target,False,21.362881602697072,49.46633112853451,2024-09-07,Michigan State Spartans
16,Air Force Falcons,430.34375339,145.08578262999995,off_target,True,16.665010183743973,38.21427634930353,2024-09-07,Michigan State Spartans
17,Air Force Falcons,430.34375339,145.08578262999995,off_target,True,16.665010183743973,38.21427634930353,2024-09-07,Michigan State Spartans
18,Air Force Falcons,430.34375339,145.08578262999995,off_target,True,16.665010183743973,38.21427634930353,2024-09-07,Michigan State Spartans
19,Air Force Falcons,426.4620739,79.22328432000003,blocked,False,17.836443881067225,57.92248139132454,2024-09-07,Michigan State Spartans
20,Air Force Falcons,426.4620739,79.22328432000003,blocked,False,17.836443881067225,57.92248139132454,2024-09-07,Michigan State Spartans
21,Air Force Falcons,426.4620739,80.26158432000003,blocked,False,17.836443881067225,57.61178820749153,2024-09-07,Michigan State Spartans
22,Air Force Falcons,410.90775768,149.46304555999996,blocked,False,22.53050741873703,36.904456686204306,2024-09-07,Michigan State Spartans
23,Air Force Falcons,410.90775768,149.46304555999996,blocked,False,22.53050741873703,36.904456686204306,2024-09-07,Michigan State Spartans
24,Air Force Falcons,410.90775768,150.49324556,blocked,False,22.53050741873703,36.59618728623822,2024-09-07,Michigan State Spartans
25,Air Force Falcons,426.4691771,83.30458335999998,blocked,False,17.83430023992934,56.7012237654821,2024-09-07,Michigan State Spartans
26,Air Force Falcons,426.4691771,83.30458335999998,blocked,False,17.83430023992934,56.7012237654821,2024-09-07,Michigan State Spartans
27,Air Force Falcons,426.4691771,84.51328335999999,blocked,False,17.83430023992934,56.339541350670416,2024-09-07,Michigan State Spartans
0,Michigan State Spartans,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-10-23,Michigan Wolverines
1,Michigan State Spartans,426.45332295000003,125.03716567999999,off_target,False,17.8390847888856,44.21347564781459,2024-10-23,Michigan Wolverines
2,Michigan State Spartans,426.45332295000003,125.03716568,off_target,False,17.8390847888856,44.21347564781459,2024-10-23,Michigan Wolverines
3,Michigan State Spartans,453.6955412,190.2302704,off_target,False,9.617784568169931,24.70557497419817,2024-10-23,Michigan Wolverines
4,Michigan State Spartans,453.6955412,190.2302704,off_target,False,9.617784568169931,24.70557497419817,2024-10-23,Michigan Wolverines
5,Michigan State Spartans,453.6955412,190.2302704,off_target,False,9.617784568169931,24.70557497419817,2024-10-23,Michigan Wolverines
6,Michigan State Spartans,445.89644544,197.73183598,off_target,False,11.971436796657997,22.460862180417607,2024-10-23,Michigan Wolverines
7,Michigan State Spartans,445.89644544,197.73183598,off_target,False,11.971436796657997,22.460862180417607,2024-10-23,Michigan Wolverines
8,Michigan State Spartans,445.89644544,197.73183597999997,off_target,False,11.971436796657997,22.460862180417614,2024-10-23,Michigan Wolverines
9,Michigan State Spartans,442.02006092,97.46875091,off_target,False,13.141272550024183,52.46284342025069,2024-10-23,Michigan Wolverines
10,Michigan State Spartans,442.02006092,97.46875091,off_target,False,13.141272550024183,52.46284342025069,2024-10-23,Michigan Wolverines
11,Michigan State Spartans,442.02006092,97.46875090999998,off_target,False,13.141272550024183,52.46284342025069,2024-10-23,Michigan Wolverines
0,Michigan Wolverines,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-10-23,Michigan State Spartans
1,Michigan Wolverines,465.36146576,167.66593856,off_target,False,6.097180361866698,31.45755812014275,2024-10-23,Michigan State Spartans
2,Michigan Wolverines,465.36146576,167.66593856,off_target,False,6.097180361866698,31.45755812014275,2024-10-23,Michigan State Spartans
3,Michigan Wolverines,379.77624128,122.52423879999999,off_target,False,31.925540536149697,44.965425231833436,2024-10-23,Michigan State Spartans
4,Michigan Wolverines,379.77624128,122.52423879999999,off_target,False,31.925540536149697,44.965425231833436,2024-10-23,Michigan State Spartans
5,Michigan Wolverines,379.77624128,122.52423879999999,off_target,False,31.925540536149697,44.965425231833436,2024-10-23,Michigan State Spartans
6,Michigan Wolverines,403.11849868999997,180.18736841,off_target,False,24.881191054923626,27.710738408847128,2024-10-23,Michigan State Spartans
7,Michigan Wolverines,403.11849868999997,180.18736841,off_target,False,24.881191054923626,27.710738408847128,2024-10-23,Michigan State Spartans
8,Michigan Wolverines,403.11849869,180.18736841,off_target,False,24.881191054923605,27.710738408847128,2024-10-23,Michigan State Spartans
0,Washington Huskies,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-11-08,Michigan State Spartans
1,Washington Huskies,469.2430632999999,125.04305063999998,off_target,False,4.925771395846439,44.21171467607316,2024-11-08,Michigan State Spartans
2,Washington Huskies,469.2430632999999,125.04305063999998,off_target,False,4.925771395846439,44.21171467607316,2024-11-08,Michigan State Spartans
3,Washington Huskies,422.57911385,92.45899495,off_target,False,19.008264032537284,53.96192560212377,2024-11-08,Michigan State Spartans
4,Washington Huskies,422.57911385,92.45899495,off_target,False,19.008264032537284,53.96192560212377,2024-11-08,Michigan State Spartans
5,Washington Huskies,403.11852135,152.6124453,off_target,False,24.88118421646938,35.962053688628,2024-11-08,Michigan State Spartans
6,Washington Huskies,403.11852135000004,152.6124453,off_target,False,24.881184216469357,35.962053688628,2024-11-08,Michigan State Spartans
7,Washington Huskies,391.45854405,135.07171657000004,off_target,False,28.399993627301026,41.21081113433243,2024-11-08,Michigan State Spartans
8,Washington Huskies,391.45854405,135.07171657000004,off_target,False,28.399993627301026,41.21081113433243,2024-11-08,Michigan State Spartans
9,Washington Huskies,391.45854405,135.07171657,off_target,False,28.399993627301026,41.21081113433244,2024-11-08,Michigan State Spartans
10,Washington Huskies,469.22326139999996,122.52262119999999,off_target,False,4.931747317606785,44.965909270448634,2024-11-08,Michigan State Spartans
11,Washington Huskies,469.22326139999996,122.52262119999999,off_target,False,4.931747317606785,44.965909270448634,2024-11-08,Michigan State Spartans
12,Washington Huskies,469.22326139999996,122.52262119999999,off_target,False,4.931747317606785,44.965909270448634,2024-11-08,Michigan State Spartans
13,Washington Huskies,426.46310974999994,207.772015,off_target,False,17.83613127679415,19.456513547096563,2024-11-08,Michigan State Spartans
14,Washington Huskies,426.46310974999994,207.772015,off_target,False,17.83613127679415,19.456513547096563,2024-11-08,Michigan State Spartans
15,Washington Huskies,426.46310975,207.772015,off_target,False,17.836131276794134,19.456513547096563,2024-11-08,Michigan State Spartans
16,Washington Huskies,430.3496741,115.01513249999999,off_target,False,16.66322340067135,47.212394454685736,2024-11-08,Michigan State Spartans
17,Washington Huskies,430.3496741,115.01513249999999,off_target,False,16.66322340067135,47.212394454685736,2024-11-08,Michigan State Spartans
18,Washington Huskies,430.3496741,115.01513249999999,off_target,False,16.66322340067135,47.212394454685736,2024-11-08,Michigan State Spartans
19,Washington Huskies,430.36067529,192.73873630000003,off_target,False,16.659903403564464,23.954960260716945,2024-11-08,Michigan State Spartans
20,Washington Huskies,430.36067529,192.73873630000003,off_target,False,16.659903403564464,23.954960260716945,2024-11-08,Michigan State Spartans
21,Washington Huskies,430.36067529,192.73873630000003,off_target,False,16.659903403564464,23.954960260716945,2024-11-08,Michigan State Spartans
22,Washington Huskies,430.3513007,168.9032793,blocked,False,16.66273251674933,31.087305462917577,2024-11-08,Michigan State Spartans
23,Washington Huskies,430.3513007,168.9032793,blocked,False,16.66273251674933,31.087305462917577,2024-11-08,Michigan State Spartans
24,Washington Huskies,430.3513007,170.04477930000002,blocked,False,16.66273251674933,30.74573147722424,2024-11-08,Michigan State Spartans
25,Washington Huskies,449.7990881600001,130.52923888000004,blocked,False,10.793676705285428,42.570068435687084,2024-11-08,Michigan State Spartans
26,Washington Huskies,449.7990881600001,130.52923888000004,blocked,False,10.793676705285428,42.570068435687084,2024-11-08,Michigan State Spartans
27,Washington Huskies,449.79908816000005,132.26683888000008,blocked,False,10.793676705285442,42.05012191134127,2024-11-08,Michigan State Spartans
28,Washington Huskies,399.22527081,89.45070701000002,blocked,False,26.05610988625412,54.86210335225866,2024-11-08,Michigan State Spartans
29,Washington Huskies,399.22527081,89.45070701000002,blocked,False,26.05610988625412,54.86210335225866,2024-11-08,Michigan State Spartans
30,Washington Huskies,399.22527081,90.45105701,blocked,False,26.05610988625412,54.562766044691145,2024-11-08,Michigan State Spartans
31,Washington Huskies,442.02261548,123.98135470999998,blocked,False,13.140501621441963,44.529408684311875,2024-11-08,Michigan State Spartans
32,Washington Huskies,442.02261548,123.98135470999998,blocked,False,13.140501621441963,44.529408684311875,2024-11-08,Michigan State Spartans
33,Washington Huskies,442.02261548,125.54240471,blocked,False,13.140501621441963,44.06229167128814,2024-11-08,Michigan State Spartans
34,Washington Huskies,407.00928466,111.33155157000002,blocked,False,23.707009156064537,48.314641865885065,2024-11-08,Michigan State Spartans
35,Washington Huskies,407.00928466,111.33155157000002,blocked,False,23.707009156064537,48.314641865885065,2024-11-08,Michigan State Spartans
36,Washington Huskies,407.00928466,112.45640157,blocked,False,23.707009156064537,47.9780501025849,2024-11-08,Michigan State Spartans
37,Washington Huskies,445.88462608,114.85291640000001,blocked,False,11.975003705420164,47.26093479618431,2024-11-08,Michigan State Spartans
38,Washington Huskies,445.88462608,114.85291640000001,blocked,False,11.975003705420164,47.26093479618431,2024-11-08,Michigan State Spartans
39,Washington Huskies,445.88462608,116.24686639999997,blocked,False,11.975003705420164,46.84381954663792,2024-11-08,Michigan State Spartans
40,Washington Huskies,434.2497336,150.12369720000004,blocked,False,15.486242887046899,36.70676819401888,2024-11-08,Michigan State Spartans
41,Washington Huskies,434.2497336,150.12369720000004,blocked,False,15.486242887046899,36.70676819401888,2024-11-08,Michigan State Spartans
42,Washington Huskies,434.24973359999996,151.49049720000002,blocked,False,15.48624288704692,36.29777710891538,2024-11-08,Michigan State Spartans
0,Michigan State Spartans,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-11-08,Washington Huskies
1,Michigan State Spartans,414.78427195999996,145.09035667999999,off_target,False,21.360632505714065,38.21290764453851,2024-11-08,Washington Huskies
2,Michigan State Spartans,414.78427196,145.09035667999999,off_target,False,21.36063250571405,38.21290764453851,2024-11-08,Washington Huskies
3,Michigan State Spartans,430.33781875,109.9928375,off_target,False,16.666801170685424,48.715228725800664,2024-11-08,Washington Huskies
4,Michigan State Spartans,430.33781875,109.9928375,off_target,False,16.666801170685424,48.715228725800664,2024-11-08,Washington Huskies
5,Michigan State Spartans,449.80343139,192.7346379,off_target,False,10.792365982442334,23.95618663550711,2024-11-08,Washington Huskies
6,Michigan State Spartans,449.80343139,192.73463790000002,off_target,False,10.792365982442334,23.956186635507102,2024-11-08,Washington Huskies
7,Michigan State Spartans,426.44266525,117.50859884999997,off_target,False,17.842301125769715,46.46626809519235,2024-11-08,Washington Huskies
8,Michigan State Spartans,426.44266524999995,117.50859884999997,off_target,False,17.842301125769737,46.46626809519235,2024-11-08,Washington Huskies
9,Michigan State Spartans,375.89765280000006,99.97228199999999,off_target,False,33.09604141218203,51.71370536267866,2024-11-08,Washington Huskies
10,Michigan State Spartans,375.89765280000006,99.972282,off_target,False,33.09604141218203,51.71370536267865,2024-11-08,Washington Huskies
11,Michigan State Spartans,407.01516424,117.52296747999999,off_target,False,23.705234785420117,46.461968533021476,2024-11-08,Washington Huskies
12,Michigan State Spartans,407.01516424,117.52296747999999,off_target,False,23.705234785420117,46.461968533021476,2024-11-08,Washington Huskies
13,Michigan State Spartans,407.01516424,117.52296747999999,off_target,False,23.705234785420117,46.461968533021476,2024-11-08,Washington Huskies
14,Michigan State Spartans,442.01208651999997,99.97031694999998,off_target,False,13.143679106490275,51.71429336965246,2024-11-08,Washington Huskies
15,Michigan State Spartans,442.01208651999997,99.97031694999998,off_target,False,13.143679106490275,51.71429336965246,2024-11-08,Washington Huskies
16,Michigan State Spartans,442.01208652,99.97031694999998,off_target,False,13.14367910649026,51.71429336965246,2024-11-08,Washington Huskies
17,Michigan State Spartans,364.22098415,125.0322068,off_target,False,36.61988802659896,44.21495950625189,2024-11-08,Washington Huskies
18,Michigan State Spartans,364.22098415,125.0322068,off_target,False,36.61988802659896,44.21495950625189,2024-11-08,Washington Huskies
19,Michigan State Spartans,364.22098415,125.0322068,off_target,False,36.61988802659896,44.21495950625189,2024-11-08,Washington Huskies
20,Michigan State Spartans,387.56761856,89.39327292000002,blocked,False,29.574217631241126,54.8792895029691,2024-11-08,Washington Huskies
21,Michigan State Spartans,387.56761856,89.39327292000002,blocked,False,29.574217631241126,54.8792895029691,2024-11-08,Washington Huskies
22,Michigan State Spartans,387.56761855999997,90.40547291999998,blocked,False,29.574217631241144,54.57640628937402,2024-11-08,Washington Huskies
23,Michigan State Spartans,422.55260956999996,89.15665851000001,blocked,False,19.016262633863157,54.95009224243137,2024-11-08,Washington Huskies
24,Michigan State Spartans,422.55260956999996,89.15665851000001,blocked,False,19.016262633863157,54.95009224243137,2024-11-08,Washington Huskies
25,Michigan State Spartans,422.55260957,90.20950851,blocked,False,19.016262633863143,54.63504522461514,2024-11-08,Washington Huskies
26,Michigan State Spartans,395.35104873,99.30831778,blocked,False,27.2252930470786,51.91238508671121,2024-11-08,Washington Huskies
27,Michigan State Spartans,395.35104873,99.30831778,blocked,False,27.2252930470786,51.91238508671121,2024-11-08,Washington Huskies
28,Michigan State Spartans,395.35104873,100.34166778,blocked,False,27.2252930470786,51.60317310413022,2024-11-08,Washington Huskies
0,Michigan State Spartans,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-11-03,Rutgers Scarlet Knights
1,Michigan State Spartans,383.6645714,142.57758898,off_target,False,30.752099776648723,38.964809596715874,2024-11-03,Rutgers Scarlet Knights
2,Michigan State Spartans,383.6645714,142.57758898,off_target,False,30.752099776648723,38.964809596715874,2024-11-03,Rutgers Scarlet Knights
3,Michigan State Spartans,457.5632174,195.22442020000003,off_target,False,8.450576857516012,23.211162663785935,2024-11-03,Rutgers Scarlet Knights
4,Michigan State Spartans,457.5632174,195.2244202,off_target,False,8.450576857516012,23.21116266378594,2024-11-03,Rutgers Scarlet Knights
5,Michigan State Spartans,379.79047951999996,157.63344740000002,off_target,False,31.921243645030923,34.459606295310785,2024-11-03,Rutgers Scarlet Knights
6,Michigan State Spartans,379.79047951999996,157.63344740000002,off_target,False,31.921243645030923,34.459606295310785,2024-11-03,Rutgers Scarlet Knights
7,Michigan State Spartans,457.55657589000003,150.0970109,off_target,False,8.452581167412049,36.71475360431623,2024-11-03,Rutgers Scarlet Knights
8,Michigan State Spartans,457.55657589000003,150.0970109,off_target,False,8.452581167412049,36.71475360431623,2024-11-03,Rutgers Scarlet Knights
9,Michigan State Spartans,379.78886256000004,162.64546952,off_target,False,31.921731619742904,32.959846004542904,2024-11-03,Rutgers Scarlet Knights
10,Michigan State Spartans,379.78886256,162.64546952,off_target,False,31.921731619742918,32.959846004542904,2024-11-03,Rutgers Scarlet Knights
11,Michigan State Spartans,410.89351372,115.0075005,off_target,False,22.53480603606757,47.21467819770703,2024-11-03,Rutgers Scarlet Knights
12,Michigan State Spartans,410.89351372,115.00750049999999,off_target,False,22.53480603606757,47.21467819770703,2024-11-03,Rutgers Scarlet Knights
13,Michigan State Spartans,410.89983842,197.73802658999998,off_target,False,22.53289733476327,22.459009748239275,2024-11-03,Rutgers Scarlet Knights
14,Michigan State Spartans,410.89983842,197.73802658999998,off_target,False,22.53289733476327,22.459009748239275,2024-11-03,Rutgers Scarlet Knights
15,Michigan State Spartans,434.24999660000003,175.19000861000004,off_target,False,15.486163517520588,29.206111255828837,2024-11-03,Rutgers Scarlet Knights
16,Michigan State Spartans,434.24999660000003,175.19000861,off_target,False,15.486163517520588,29.206111255828844,2024-11-03,Rutgers Scarlet Knights
17,Michigan State Spartans,410.88451685999996,130.04065024,off_target,False,22.537521155901985,42.716270073119674,2024-11-03,Rutgers Scarlet Knights
18,Michigan State Spartans,410.88451685999996,130.04065024,off_target,False,22.537521155901985,42.716270073119674,2024-11-03,Rutgers Scarlet Knights
19,Michigan State Spartans,449.80282492000003,142.59594008,off_target,False,10.79254900615571,38.9593183497874,2024-11-03,Rutgers Scarlet Knights
20,Michigan State Spartans,449.80282492000003,142.59594008,off_target,False,10.79254900615571,38.9593183497874,2024-11-03,Rutgers Scarlet Knights
21,Michigan State Spartans,426.46871715,140.09070049000002,off_target,False,17.834439046064816,39.708967646215804,2024-11-03,Rutgers Scarlet Knights
22,Michigan State Spartans,426.46871715,140.09070049000002,off_target,False,17.834439046064816,39.708967646215804,2024-11-03,Rutgers Scarlet Knights
23,Michigan State Spartans,442.01208799999995,147.60000399999996,off_target,False,13.143678659848078,37.46193941170717,2024-11-03,Rutgers Scarlet Knights
24,Michigan State Spartans,442.01208799999995,147.60000399999996,off_target,False,13.143678659848078,37.46193941170717,2024-11-03,Rutgers Scarlet Knights
25,Michigan State Spartans,453.66262377,122.51948059999998,off_target,False,9.627718563707333,44.966849040277346,2024-11-03,Rutgers Scarlet Knights
26,Michigan State Spartans,453.66262377,122.51948059999998,off_target,False,9.627718563707333,44.966849040277346,2024-11-03,Rutgers Scarlet Knights
27,Michigan State Spartans,453.66262377,122.51948059999998,off_target,False,9.627718563707333,44.966849040277346,2024-11-03,Rutgers Scarlet Knights
28,Michigan State Spartans,438.13316760000004,120.03252505,off_target,False,14.314279704447593,45.71102715631383,2024-11-03,Rutgers Scarlet Knights
29,Michigan State Spartans,438.13316760000004,120.03252505,off_target,False,14.314279704447593,45.71102715631383,2024-11-03,Rutgers Scarlet Knights
30,Michigan State Spartans,438.1331676,120.03252505,off_target,False,14.314279704447607,45.71102715631383,2024-11-03,Rutgers Scarlet Knights
31,Michigan State Spartans,449.79670902000004,155.12545066,off_target,False,10.794394694695399,35.21008062083657,2024-11-03,Rutgers Scarlet Knights
32,Michigan State Spartans,449.79670902000004,155.12545066,off_target,False,10.794394694695399,35.21008062083657,2024-11-03,Rutgers Scarlet Knights
33,Michigan State Spartans,449.79670902000004,155.12545066,off_target,False,10.794394694695399,35.21008062083657,2024-11-03,Rutgers Scarlet Knights
34,Michigan State Spartans,457.56835958000005,109.99723588,off_target,False,8.449025023330506,48.7139125872223,2024-11-03,Rutgers Scarlet Knights
35,Michigan State Spartans,457.56835958000005,109.99723588,off_target,False,8.449025023330506,48.7139125872223,2024-11-03,Rutgers Scarlet Knights
36,Michigan State Spartans,457.56835958,109.99723587999999,off_target,False,8.44902502333052,48.71391258722231,2024-11-03,Rutgers Scarlet Knights
37,Michigan State Spartans,438.12431975999993,96.96469922,blocked,False,14.316949852240924,52.61367210597014,2024-11-03,Rutgers Scarlet Knights
38,Michigan State Spartans,438.12431975999993,96.96469922,blocked,False,14.316949852240924,52.61367210597014,2024-11-03,Rutgers Scarlet Knights
39,Michigan State Spartans,438.12431975999993,97.96714922000001,blocked,False,14.316949852240924,52.313706409992676,2024-11-03,Rutgers Scarlet Knights
40,Michigan State Spartans,414.7960015,118.50732899999998,blocked,False,21.357092703304943,46.167415499513325,2024-11-03,Rutgers Scarlet Knights
41,Michigan State Spartans,414.7960015,118.50732899999998,blocked,False,21.357092703304943,46.167415499513325,2024-11-03,Rutgers Scarlet Knights
42,Michigan State Spartans,414.7960015,119.69607900000001,blocked,False,21.357092703304943,45.81170277459616,2024-11-03,Rutgers Scarlet Knights
43,Michigan State Spartans,434.24296619999996,94.26032584999999,blocked,False,15.488285188690753,53.4229087163896,2024-11-03,Rutgers Scarlet Knights
44,Michigan State Spartans,434.24296619999996,94.26032584999999,blocked,False,15.488285188690753,53.4229087163896,2024-11-03,Rutgers Scarlet Knights
45,Michigan State Spartans,434.24296619999996,95.29967584999999,blocked,False,15.488285188690753,53.111901338351615,2024-11-03,Rutgers Scarlet Knights
46,Michigan State Spartans,410.90448948,159.13284720000001,blocked,False,22.531493713360128,34.01093703045421,2024-11-03,Rutgers Scarlet Knights
47,Michigan State Spartans,410.90448948,159.13284720000001,blocked,False,22.531493713360128,34.01093703045421,2024-11-03,Rutgers Scarlet Knights
48,Michigan State Spartans,410.90448947999994,160.2275472,blocked,False,22.531493713360142,33.68336712932544,2024-11-03,Rutgers Scarlet Knights
49,Michigan State Spartans,395.33316721999995,149.38207181999996,blocked,False,27.230689423422156,36.928686667026284,2024-11-03,Rutgers Scarlet Knights
50,Michigan State Spartans,395.33316721999995,149.38207181999996,blocked,False,27.230689423422156,36.928686667026284,2024-11-03,Rutgers Scarlet Knights
51,Michigan State Spartans,395.33316722,150.42397182,blocked,False,27.230689423422135,36.616916245919064,2024-11-03,Rutgers Scarlet Knights
0,Rutgers Scarlet Knights,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-11-03,Michigan State Spartans
1,Rutgers Scarlet Knights,438.11807768,120.02128058999999,off_target,False,14.318833620046107,45.714391865047226,2024-11-03,Michigan State Spartans
2,Rutgers Scarlet Knights,438.11807768,120.02128059,off_target,False,14.318833620046107,45.71439186504722,2024-11-03,Michigan State Spartans
3,Rutgers Scarlet Knights,453.66516837999995,135.05494278,off_target,False,9.62695063788857,41.215830398726204,2024-11-03,Michigan State Spartans
4,Rutgers Scarlet Knights,453.66516837999995,135.05494278,off_target,False,9.62695063788857,41.215830398726204,2024-11-03,Michigan State Spartans
5,Rutgers Scarlet Knights,473.14241617999994,167.66780071999997,off_target,False,3.7490041297302668,31.45700090120873,2024-11-03,Michigan State Spartans
6,Rutgers Scarlet Knights,473.14241618,167.66780071999997,off_target,False,3.7490041297302454,31.45700090120873,2024-11-03,Michigan State Spartans
7,Rutgers Scarlet Knights,414.79484628,107.49630219999999,off_target,False,21.357441331685855,49.462273415108676,2024-11-03,Michigan State Spartans
8,Rutgers Scarlet Knights,414.79484628,107.4963022,off_target,False,21.357441331685855,49.46227341510867,2024-11-03,Michigan State Spartans
9,Rutgers Scarlet Knights,403.13193115,177.69430715000001,off_target,False,24.87713733634059,28.45674355221624,2024-11-03,Michigan State Spartans
10,Rutgers Scarlet Knights,403.13193115,177.69430715000001,off_target,False,24.87713733634059,28.45674355221624,2024-11-03,Michigan State Spartans
11,Rutgers Scarlet Knights,410.9088438,74.9090829,off_target,False,22.53017964371835,59.21343099632957,2024-11-03,Michigan State Spartans
12,Rutgers Scarlet Knights,410.9088438,74.90908290000002,off_target,False,22.53017964371835,59.21343099632956,2024-11-03,Michigan State Spartans
13,Rutgers Scarlet Knights,375.90554428,152.62420514000002,off_target,False,33.09365987975064,35.95853476140949,2024-11-03,Michigan State Spartans
14,Rutgers Scarlet Knights,375.90554428,152.62420514,off_target,False,33.09365987975064,35.958534761409496,2024-11-03,Michigan State Spartans
15,Rutgers Scarlet Knights,430.345071,147.60743564,off_target,True,16.66461254845288,37.45971562292482,2024-11-03,Michigan State Spartans
16,Rutgers Scarlet Knights,430.345071,147.60743564,off_target,True,16.66461254845288,37.45971562292482,2024-11-03,Michigan State Spartans
17,Rutgers Scarlet Knights,430.3450710000001,147.60743564000003,off_target,True,16.664612548452858,37.45971562292481,2024-11-03,Michigan State Spartans
18,Rutgers Scarlet Knights,453.66771796,110.61598107999997,blocked,False,9.626181212196997,48.52876386703605,2024-11-03,Michigan State Spartans
19,Rutgers Scarlet Knights,453.66771796,110.61598107999997,blocked,False,9.626181212196997,48.52876386703605,2024-11-03,Michigan State Spartans
20,Rutgers Scarlet Knights,453.66771796,111.86938107999998,blocked,False,9.626181212196997,48.153705756069755,2024-11-03,Michigan State Spartans
0,UCLA Bruins,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-09-28,Michigan State Spartans
1,UCLA Bruins,430.34632275,150.10842250000002,off_target,False,16.664234788739748,36.71133888185005,2024-09-28,Michigan State Spartans
2,UCLA Bruins,430.34632275,150.10842250000002,off_target,False,16.664234788739748,36.71133888185005,2024-09-28,Michigan State Spartans
3,UCLA Bruins,430.33699616,99.96520319999998,off_target,False,16.6670494162316,51.715823570238825,2024-09-28,Michigan State Spartans
4,UCLA Bruins,430.33699616,99.96520319999998,off_target,False,16.6670494162316,51.715823570238825,2024-09-28,Michigan State Spartans
5,UCLA Bruins,442.02828308,190.23123534,off_target,False,13.138791223239323,24.70528623271612,2024-09-28,Michigan State Spartans
6,UCLA Bruins,442.02828308,190.23123534,off_target,False,13.138791223239323,24.70528623271612,2024-09-28,Michigan State Spartans
7,UCLA Bruins,445.89890096,132.55732323,off_target,False,11.970695756889036,41.963199530954924,2024-09-28,Michigan State Spartans
8,UCLA Bruins,445.89890096,132.55732323,off_target,False,11.970695756889036,41.963199530954924,2024-09-28,Michigan State Spartans
9,UCLA Bruins,453.68619553999997,155.12567797999998,off_target,False,9.620604950706905,35.21001259928737,2024-09-28,Michigan State Spartans
10,UCLA Bruins,453.68619553999997,155.12567797999998,off_target,False,9.620604950706905,35.21001259928737,2024-09-28,Michigan State Spartans
11,UCLA Bruins,453.68619553999997,155.12567797999998,off_target,False,9.620604950706905,35.21001259928737,2024-09-28,Michigan State Spartans
12,UCLA Bruins,445.89151408,155.11244881,off_target,False,11.972925008472629,35.213971197907,2024-09-28,Michigan State Spartans
13,UCLA Bruins,445.89151408,155.11244881,off_target,False,11.972925008472629,35.213971197907,2024-09-28,Michigan State Spartans
